,,,,,,,,,,,,,,४७,८,,,,,,
४५,,५,१,७,,,,,,,,,,,,,,,,,
४५,,५,१,९,,,,,,,,,,,,,,,,,
४५,,५,१,११,,,,,,,,,,,,,,,,,
४५,,५,१,१३,,,,,,,,,,,,,,,,,
४६,,५,२,१,,बोज्झङ्गसंयुत्तं,१८४,"४६: छचत्तालीसति, छचत्तारीसति",,,,,,,,,,,,,
४६,,५,२,२,,,,,,,,,,,,,,,,,
४६,,५,२,३,,,,,,,,,,,,,,,,,
४६,,५,२,४,,,,,,,,,,,,,,,,,
४६,,५,२,५,,,,,,,,,,,,,,,,,
४६,,५,२,६,,,,,,,,,,,,,,,,,
४६,,५,२,७,,,,,,,,,,,,,,,,,
४६,,५,२,८,,,,,,,,,,,,,,,,,
४६,,५,२,९,,,,,,,,,,,,,,,,,
४६,,५,२,१०,,,,,,,,,,,,,,,,,
४६,,५,२,११,,,,,,,,,,,,,,,,,
४६,,५,२,१२,,,,,,,,,,,,,,,,,
४६,,५,२,१३,,,,,,,,,,,,,,,,,
४६,,५,२,१४,,,,,,,,,,,,,,,,,
४६,,५,२,१५,,,,,,,,,,,,,,,,,
४६,,५,२,१६,,,,,,,,,,,,,,,,,
४६,,५,२,१७,,,,,,,,,,,,,,,,,
४६,,५,२,१८,,,,,,,,,,,,,,,,,
४७,,५,३,१,,सतिपट्ठानसंयुत्तं,१०४,"४७: सत्तचत्तालीसति, सत्तचत्तारीसति",,,,,,,,,,,,,
४७,,५,३,२,,,,,,,,,,,,,,,,,
४७,,५,३,३,,,,,,,,,,,,,,,,,
४७,,५,३,४,,,,,,,,,,,,,,,,,
४७,,५,३,५,,,,,,,,,,,,,,,,,
४७,,५,३,६,,,,,,,,,,,,,,,,,
४७,,५,३,७,,,,,,,,,,,,,,,,,
४७,,५,३,८,,,,,,,,,,,,,,,,,
४७,,५,३,९,,,,,,,,,,,,,,,,,
४७,,५,३,१०,,,,,,,,,,,,,,,,,
४८,,५,४,१,,इन्द्रियसंयुत्तं,१७८,"४८: अट्ठचत्तालीसति, अट्ठचत्तारीसति",,,,,,,,,,,,,
४८,,५,४,२,,,,,,,,,,,,,,,,,
४८,,५,४,३,,,,,,,,,,,,,,,,,
४८,,५,४,४,,,,,,,,,,,,,,,,,
४८,,५,४,५,,,,,,,,,,,,,,,,,
४८,,५,४,६,,,,,,,,,,,,,,,,,
४८,,५,४,७,,,,,,,,,,,,,,,,,
४८,,५,४,८,,,,,,,,,,,,,,,,,
४८,,५,४,९,,,,,,,,,,,,,,,,,
४८,,५,४,१०,,,,,,,,,,,,,,,,,
४८,,५,४,११,,,,,,,,,,,,,,,,,
४८,,५,४,१२,,,,,,,,,,,,,,,,,
४८,,५,४,१३,,,,,,,,,,,,,,,,,
४८,,५,४,१४,,,,,,,,,,,,,,,,,
४८,,५,४,१५,,,,,,,,,,,,,,,,,
४८,,५,४,१६,,,,,,,,,,,,,,,,,
४८,,५,४,१७,,,,,,,,,,,,,,,,,
४९,,५,५,१,,सम्मप्पधानसंयुत्तं,५४,४९: एकूनपञ्ञासा,,,,,,,,,,,,,
४९,,५,५,२,,,,,,,,,,,,,,,,,
४९,,५,५,३,,,,,,,,,,,,,,,,,
४९,,५,५,४,,,,,,,,,,,,,,,,,
४९,,५,५,५,,,,,,,,,,,,,,,,,
५०,,५,६,१,,बलसंयुत्तं,१०८,"५०: पञ्ञस, पञ्ञास, पञ्ञासं, पण्णासा, पण्णासं",,,,,,,,,,,,,
५०,,५,६,२,,,,,,,,,,,,,,,,,
५०,,५,६,३,,,,,,,,,,,,,,,,,
५०,,५,६,४,,,,,,,,,,,,,,,,,
५०,,५,६,५,,,,,,,,,,,,,,,,,
५०,,५,६,६,,,,,,,,,,,,,,,,,
५०,,५,६,७,,,,,,,,,,,,,,,,,
५०,,५,६,८,,,,,,,,,,,,,,,,,
५०,,५,६,९,,,,,,,,,,,,,,,,,
५०,,५,६,१०,,,,,,,,,,,,,,,,,
५१,,५,७,१,,इद्धिपादसंयुत्तं,८६,"५१: एकपन्नासा, एकपण्णासा",,,,,,,,,,,,,
५१,,५,७,२,,,,,,,,,,,,,,,,,
५१,,५,७,३,,,,,,,,,,,,,,,,,
५१,,५,७,४,,,,,,,,,,,,,,,,,
५१,,५,७,५,,,,,,,,,,,,,,,,,
